"title","category","profile","difficulty_level","age_range","duration_minutes","wrong_way","phrase_1","say_it_like_this_step1","avoid_step1","phrase_2","say_it_like_this_step2","avoid_step2","phrase_3","say_it_like_this_step3","avoid_step3","neurological_tip","what_to_expect_1","what_to_expect_2","what_to_expect_3","related_script_ids"
"Entering Noisy Place (Store/Party)","Transitions","INTENSE","Hard","3-7","15","Come on, stop hiding behind me! Go play! There's nothing to be scared of!","Wow, it's very loud in here. So many lights and sounds. It's a lot for your ears and eyes right now.","(Do this *before* you go in, if possible). Get down. Speak low. If already inside, find a quiet corner for a minute.","Don't force them to 'socialize'. Don't shame them. Don't call them 'shy'.","It's a lot of noise, AND we are here for a little while. Do you need a 'sensory tool'? Do you want to wear your 'superhero headphones' (noise-cancelers) or hold my 'calm-down-charm' (a smooth fidget stone)?","Validate the *sensory overwhelm*. Hold the *boundary* (we are here). Offer *sensory tools*.","Don't let them 'escape' (go to the car), but *do* let them 'regulate' on-site.","You are in charge of protecting your ears/eyes. You can stay here in this 'safe corner' with me until your body feels ready. You let me know.","This empowers *sensory self-regulation*. You are giving them the *agency* to decide *when* their body is ready, which paradoxically helps them feel ready faster.","Don't rush them. They may stay in the 'safe corner' for 10 minutes. That's okay.","HSCs have more reactive nervous systems. What's 'fun' to you is 'painful' to them. The 'safe corner' and 'sensory tools' are not 'coddling'; they are necessary neurological accommodations, like glasses.","They may choose to stay in the corner the whole time. That is still a success.","They learn they can trust you to protect their sensory needs.","Tantrums-Sensory Meltdown|Social-Overwhelmed at Playdate"
"Waking Up Overwhelmed","Morning_Routines","INTENSE","Moderate","3-7","15","Oh, are we crying already? It's a new day! Stop being so grumpy!","Good morning. You woke up and you're feeling so... 'bleh'. Your body still feels tired and the day feels 'too big'.","Keep the lights low. Use a very soft voice. Sit on the bed and just rub their back for a minute. Don't talk.","Don't be 'super-cheerful'. Don't rip open the curtains. Don't start barking orders.","It's hard to wake up. It feels unfair, AND the day is starting. We need a 'soft start'. Do you want 5 minutes of 'cuddle time' before we get up, or do you want me to sing your 'soft good morning' song?","Validate the *overwhelm* (waking is a hard sensory transition). Offer a *soft transition choice*.","Don't offer 'staying in bed'. The boundary is 'day is starting'.","You are in charge of how your body wakes up. Let's wake it up slowly. You let me know when you're ready for the next step.","This empowers *transition regulation*. You are giving them control over the *pace* of the morning, which is what their intense nervous system needs.","Don't rush the '5 minutes of cuddle time'. Set *your* alarm 5 minutes earlier to *allow* for this.","An intense child's nervous system takes longer to 'boot up'. Abrupt lights and sounds are a 'shock'. A soft sensory 'on-ramp' is not a luxury, it's a necessity for a successful day.","This 5-minute connection in the morning can set the tone for the entire day.","They will feel safe and connected, instead of rushed and anxious.","Morning_Routines-Too Rushed/Frantic|Bedtime-Over-Tired Meltdown"
"Clothing Sensitivities (Tags, Seams)","Morning_Routines","INTENSE","Hard","4-8","15","It's just socks! Stop complaining! Put them on, we are late!","I know. That 'bump' in the sock is bothering you. It feels like all your brain can think about. It's so irritating!","Stop. Take the sock off. Validate 100%. Touch the seam and say 'Ugh, this guy? I see him. That looks so annoying.'","Don't say 'I don't feel anything'. Don't say 'You're overreacting'. Don't force it. This is a real neurological issue.","It's so frustrating, AND we need to wear clothes. We have two minutes to solve this. Do you want to try turning the socks 'inside out' so the seam is on the outside, or do you want to try these 'magic seamless socks'?","Validate the *sensory irritation*. Hold the *boundary* (we need clothes). Offer *sensory solutions* as a choice.","Don't offer 'no socks' (unless that's an option, e.g., with sandals).","You are in charge of making your body comfortable. You're the boss of your body. Let's be detectives and find a solution.","This empowers *sensory advocacy*. You are teaching them how to *solve* the sensory problem, not just *react* to it.","Don't get frustrated if the first solution doesn't work. 'Okay, 'inside out' didn't work. Let's try the next thing.'","This is a real sensory processing difference (SPD). Their brain's 'Salience Network' is flagging the seam as a 'threat'. Validating this calms the threat response and lets the prefrontal cortex solve the problem.","You may need to cut all tags out of shirts and buy seamless socks. This is a real solution.","They learn that their (sensory) feelings are real and valid.","They feel deeply understood.","Hygiene-Hates Hair Brushing|Mealtime-Sensory Aversion (Texture)"
"Too Rushed/Frantic","Morning_Routines","INTENSE","Moderate","4-8","15","I already told you! Put your shoes on! We have to go! Why are you crying?","I know! I'm rushing and talking loud, and it's making your body feel all 'shaky' inside. You hate this rushed feeling.","STOP. Breathe. Get down to their level. Talk 50% slower and 50% quieter. 'I'm sorry. I'm rushing. Let's take a deep breath *together*.'","Don't blame them for your stress. Don't say 'You're making me late!'.","I feel rushed too, AND we *do* need to get out the door. Let's do this as a team. You be the 'Quiet Boss' and I'll be the 'Breathing Boss'. Let's do the next 3 steps in silence and calm.","Validate the *feeling* (shaky/rushed). Hold the *boundary* (we need to go). Offer a *co-regulation choice*. You are joining them.","Don't offer a 'race' (that's more stress). The goal is to *lower* the energy.","You are so good at being calm. Let's show each other how calm and fast we can be. Are you ready?","This empowers *co-regulation*. You are modeling calm and inviting them to join you, rather than demanding it.","Don't start rushing and yelling again. You *must* stay calm and quiet.","Intense children are emotional 'barometers'. They absorb your stress. Their mirror-neuron system is 'on fire'. The only way to calm them is to calm *yourself* first.","This will, paradoxically, get you out the door faster.","They learn that calm is something you *do together*.","They will feel safe, not 'dragged along' by your anxiety.","Transitions-Rushed Transition Meltdown|Morning_Routines-Waking Up Overwhelmed"
"Refusing Breakfast (Emotional)","Morning_Routines","INTENSE","Moderate","4-8","10","You have to eat! You'll be hungry at school! Just eat the toast!","Good morning. You're looking at your food and your stomach feels 'closed'. Sometimes in the morning, we just feel 'not-hungry'.","Sit with them for a minute. No pressure. Just observe. 'Is your tummy still asleep?'","Don't force. Don't threaten. Don't say 'You'll be starving' (this sounds like a threat).","I understand. My tummy feels like that sometimes, too. AND your body *does* need a little fuel. Do you think your tummy could accept something *small* and *easy*? Would you rather 'drink' your breakfast (a smoothie) or have a 'piece' (half a toast)?","Validate the *interoceptive feeling* (closed stomach). Hold the *boundary* (need fuel). Offer *low-pressure, sensory choices*.","Don't offer sugary cereal as a 'bribe'.","You are in charge of your body. What do you think it can 'accept' right now? Even one bite is a good start.","This empowers *body-listening*. You're teaching them that 'anxiety' (which often causes 'closed stomach') is a real feeling, and you can work *with* it.","Don't make a big deal if they only take one bite. 'Good job trying.'","Morning anxiety is common in intense children and manifests in the stomach (gut-brain axis). Forcing food increases cortisol. A gentle, low-pressure approach ('drinking' breakfast) bypasses the 'fight-or-flight' response and gets fuel in.","They may just not be 'breakfast people'. A smoothie is 100% breakfast.","They learn to trust their body's signals and work *with* them.","Mealtime-Picky Eating (Emotional)|Bedtime-Separation Anxiety at Bedtime"
"Sensory Meltdown (Not a Tantrum)","Tantrums","INTENSE","Hard","2-8","20","Stop it! This is enough! You're out of control! Go to your room!","(Say nothing at first). (Your job is safety and calm).","Approach slowly, calmly. Reduce all stimuli: lower lights, turn off music. Say as little as possible.","Don't try to 'reason'. Don't ask questions. Don't grab (unless for safety). Don't punish (this is neurological, not behavioral). Don't say 'Calm down'.","(When there is a tiny pause in crying, whisper): 'I'm right here. You are safe. It's too much noise.' (Repeat).","Use a very low, monotone voice. This is not a conversation. It's just 'narrating safety'.","Don't try to 'fix' whatever caused it. The 'trigger' is gone; this is a neurological 'flood'.","(As they start to come out of it, 10-15 mins later): 'You're coming back. You're safe. Do you want some cold water, or a tight hug?'","Offer a *regulation choice* (cold water = sensory; tight hug = proprioception).","Don't say 'Are you done?'. Don't act like 'everything is normal' immediately.","A sensory meltdown is a neurological 'storm'. The brain is 'short-circuiting'. They are not in control. Your calm presence and reduction of stimuli are the only things that help their nervous system 're-boot'.","This is exhausting. They will be exhausted after. Plan for 'quiet time'.","This is not 'bad behavior'. This is a nervous system overload.","They learn that even at their 'worst', you are there and they are safe.","Tantrums-Fatigue-Induced Meltdown|Transitions-Entering Noisy Place"
"Disappointment Meltdown (Small Trigger)","Tantrums","INTENSE","Hard","3-7","15","You're crying over the RED cup? Are you kidding me? You get the blue cup. Stop crying!","You wanted the red cup so, so much. And you got the blue one. And that just feels like the *last straw*. You are so sad and disappointed, your whole day feels ruined.","Get down. Use a 100% empathy voice. The cup is *not* the issue; it's the 'trigger' for accumulated emotion.","Don't say 'It's just a cup'. Don't say 'You're overreacting'. Don't run to wash the red cup (this teaches that a meltdown 'works').","Your heart is broken about this cup. I get it. It's a huge feeling. AND the red cup is dirty. The blue cup is here. I am going to sit with you while you're sad about this.","Validate the *emotion* (heartbroken) 100%. Hold the *boundary* (blue cup) 100%. And *co-regulate* (I will sit with you).","Don't say 'but'. Don't try to 'distract' immediately.","It's so hard when things don't go the way we want. You can be as sad as you need to be. When you are ready, your water will be here in the blue cup.","This empowers *resilience*. You are giving them *permission* to feel disappointment. You are not 'fixing' the problem; you are supporting them *through* the feeling.","Don't rush their sadness. Let them cry for a minute.","Intense children 'stack' small stresses all day. The 'red cup' is just what makes the 'stack' fall over. The meltdown is about the *stack*, not the cup. Validating the feeling helps 'clear the stack'.","They will cry for 2-5 minutes and then, often, will just pick up the blue cup and move on.","They learn that they can survive disappointment.","Tantrums-Fatigue-Induced Meltdown|Screens-Meltdown After Turn-Off"
"Fatigue-Induced Meltdown (End of Day)","Tantrums","INTENSE","Hard","2-6","20","Stop it! You're just tired! Why are you fighting me on everything?","You are exhausted. Your body is 'done' and everything feels hard. You're sleepy, hungry, and frustrated.","Stop 'everything'. Abandon the 'agenda' (finish dinner, bath). The goal has changed: just 'calm' and 'bed'. Pick them up if you can. Move to a calm, dim location.","Don't try to 'finish the routine'. Don't scold them. Don't get angry (though it's hard).","I know. You're 'done'. AND I've got you. Let's just 'be'. Do you want me to rock you (vestibular) or give you a 'sandwich hug' (proprioception)?","Validate the *exhaustion*. Shift to *sensory co-regulation*. The 'agenda' is gone. The choice is *sensory*. ('Sandwich hug' = squeezing them between two pillows).","Don't try to 'talk' or 'reason'. Use 90% fewer words.","(Just rock and hum). 'I've got you. You're safe. Shhh.'","This is empowerment through *surrender*. You are empowering them to 'shut down' and let your nervous system regulate theirs.","Don't worry about brushed teeth or pajamas (seriously). Sleep is more important than hygiene *tonight*.","Their brain is 'fried'. The prefrontal cortex is offline. The amygdala is in charge. Rhythmic sensory input (rocking, patting) and deep pressure (hug) are the only things that can calm the brainstem.","This is 'downstairs brain' territory. You have to go there to get them.","Sleep will happen much faster if you abandon the 'fight' and just 'be'.","Bedtime-Over-Tired Meltdown|Tantrums-Sensory Meltdown"
"Empathy Tantrum (Another Child Cries)","Tantrums","INTENSE","Easy","3-7","10","Stop crying! *He* fell, not you! You're fine!","Wow. You heard your friend cry and that made *you* feel so, so sad and scared. You have such a kind heart.","Step away from the main 'chaos'. Go to a quiet corner with *your* child. Hug them.","Don't shame them. Don't call them 'dramatic'. Don't force them to 'keep playing'.","You felt your friend's 'big feeling'. That's called empathy. AND that's a huge feeling to hold. Let's take a deep breath *together* to calm your heart.","Name the *skill* (Empathy). Validate it as *huge*. Offer *co-regulation* (breathing).","Don't say 'He's fine now, so you can stop'. Their feeling is real, even if the trigger is over.","Your heart is so big! AND now your job is to calm *your* body. Do you want a tight hug or a sip of cold water?","Empower them by praising their *skill* (empathy), then giving them a *regulation choice* to manage that skill.","Don't make them feel like 'being empathetic' is 'bad' or 'a problem'.","Intense (HSC) children have hyper-active mirror neurons. They literally *feel* others' pain. This is neurologically overwhelming. Your job is to teach them how to *manage* this 'superpower', not turn it off.","They learn that their empathy is a gift, not a curse.","They will calm down quickly once they feel 'seen' and safe.","Social-Physical Empathy|Social-Overwhelmed at Playdate"
"Overwhelmed at Playdate (Hiding)","Social","INTENSE","Moderate","3-7","15","Stop being shy! Go play! You wanted to come here!","I see you. You're here and it's loud, and you want to play, but your body is saying 'Wait, this is too much'.","Don't drag them. Get down. Sit on the floor *with them* in the 'corner'. Don't force the interaction.","Don't call them 'shy'. Don't shame them. Don't 'hand them off' to the other parent/child.","It's a lot of energy, AND I'm right here with you. Do you want to just 'watch' for 5 minutes? Or do you want me to help you get *one* toy and bring it here (to the safe corner)?","Validate the *overwhelm*. Offer *low-pressure choices*. 'Watching' (passive observation) is a legitimate first step.","Don't offer 'Do you want to go home?'. This teaches 'escape'.","You are in charge of when your body is ready. There is no rush. You can 'warm up your engine' slowly. I'll stay here with you.","This empowers *self-regulation*. You are giving them *permission* to transition at their *own* pace. This is the opposite of 'pushing them in the pool'.","Don't look bored or annoyed. Get a book and 'watch' with them.","An intense child's nervous system needs time to 'scan' and 'process' the environment before it can feel safe enough to 'join'. Forcing them bypasses this neurological need and causes a meltdown.","They *will* join. But it might take 20 minutes.","They learn that you are their 'safe base'.","Transitions-Entering Noisy Place|Social-Losing a Game"
"Losing a Game","Social","INTENSE","Hard","5-8","10","It's just a game! Don't be a 'sore loser'!","I know. You tried so hard, and you lost. That is so frustrating! You feel angry and disappointed.","Validate the feeling *immediately*. It's not 'just a game' *to them*. The feeling is real.","Don't say 'You can't win 'em all'. Don't say 'Stop being a baby'. Don't force a 'good game' handshake *while* they're upset.","It's an awful feeling! It's okay to be angry you lost. AND you played the game. Do you want to 'stomp' that anger out (stomp feet), or do you want to 'crush' it in your hands (squeeze a pillow)?","Validate the *anger*. Separate it from the *behavior*. Offer a *physical regulation choice*. ('Crushing' the anger is a physical release).","Don't make them 'play again' right away.","You are a good player. And good players get angry sometimes. What matters is how we help our body calm down *after*. You're learning how to do that.","This empowers *resilience*. You are saying the *anger* is normal, it's the *recovery* that's the skill.","Don't let them 'blame' others. 'Yep, you lost. AND that's frustrating.'","Intense children have intense feelings. Losing feels like an existential 'failure'. By validating the feeling but focusing on the *recovery*, you teach them to 'lose well', which is a critical life skill.","They might 'crush' the pillow hard. 'Good job. Feel better?'","They learn that 'losing' is not 'dangerous'.","Tantrums-Disappointment Meltdown|Social-Overwhelmed at Playdate"
"Physical Empathy (Child A falls, Child B cries)","Social","INTENSE","Easy","3-7","10","Stop crying! You're not the one who got hurt! You're fine!","Wow. When you saw [Friend] fall, you felt his 'ow' in *your* body. That was a big scare for both of you.","Validate *their* experience as real. Hug *your* child. Your first responsibility is *your* kid.","Don't shame them. Don't ignore them to run to the other kid (unless it's a true emergency).","You have such a connected heart. AND [Friend] is being taken care of (by his parent). Let's calm *our* heart now. Do you want to take a breath with me, or do you want a tight hug?","Validate the *skill* (connected heart). State the *reality* (other is being cared for). Offer *co-regulation* (breath/hug).","Don't say 'See, he's fine, so you can stop crying'.","You are so good at feeling things. AND you are also good at calming down. Let's help your body feel safe again.","This empowers the *regulation* of their skill (empathy).","Don't make them feel like 'feeling too much' is a problem.","This is a classic Highly Sensitive Child (HSC) trait. Their mirror neurons are so strong they 'catch' others' feelings. They need to be taught how to 'ground' themselves *after* they feel.","They will calm in 60 seconds with validation.","They learn their empathy is a superpower that needs a little practice.","Tantrums-Empathy Tantrum"
"Hitting from Overwhelm","Social","INTENSE","Hard","3-6","10","We don't hit! Stop it! That is so mean!","Your body got so 'full' of feelings (noise/frustration) that it 'spilled' and hit. You felt out of control.","Remove child from situation *immediately*. 'Let's take a break.' Carry them if you must. Stay calm.","Don't yell. Don't hit back. Don't shame ('You are mean'). Don't give a punitive 'time out'.","You are having huge feelings, AND it is not okay to hit. Your feelings are okay, hitting is not. Do you want a 'bear hug' (deep pressure) to calm your body, or do you want to 'push the wall'?","Separate the *feeling* (ok) from the *action* (not ok). Offer *sensory choices* to *replace* the hitting action.","Don't focus on 'saying sorry' *yet*. Regulation comes first.","You are learning to control this powerful body. Let's use 'wall pushes' to get that 'spill' energy out.","This empowers *sensory self-regulation*. You are giving them a *safe replacement action*.","Don't make them 'talk about it' yet. The thinking brain is offline.","This is not 'mean' aggression; it's a sensory/emotional short-circuit. The limbic system overwhelmed the brainstem (fight/flight), and the prefrontal cortex couldn't stop it. Proprioceptive input (hug/push) calms the brainstem.","*After* (maybe 20 mins later) everyone is calm, you can 'repair' (say sorry to the other kid).","They learn they can 'spill' and *still* be helped to recover.","Tantrums-Sensory Meltdown|Screens-Overstimulated by Screen"
"Bath Water Too Hot/Cold","Hygiene","INTENSE","Easy","2-6","10","It's not too hot! I checked! Stop being difficult and get in.","Oops! You put your foot in and the water doesn't feel 'just right' to your body. It feels 'too hot' (or 'too cold') *to you*.","Pull them out. Validate 100%. *Even if* it feels 'perfect' to you. Their feeling is their reality.","Don't force them in. Don't say 'It's fine'. Don't laugh.","The water feeling is important, AND we need to get clean. Do you want to be the 'Water Boss'? You can help me add more 'cold' (or 'hot') and tell me when it's 'perfect'?","Validate the *sensation*. Hold the *boundary* (bath is happening). Offer *total control* over the solution (they become the 'Water Boss').","Don't just 'fix it' for them. Give them the cup to add cold water, or let them feel the tap.","You're the boss. Your body knows the perfect temperature. You tell me when it's ready.","This empowers *sensory autonomy* and *interoceptive trust*. You are telling them 'I trust what your body is telling me'.","Don't rush them. Let them add 3-4 'cups' of cold water until they 'feel' they've made a difference.","Intense children have a narrower sensory 'bandwidth'. What's 'warm' to you can be 'scalding' or 'freezing' to them. Respecting this is critical.","They will feel so powerful being the 'Water Boss' that they will get in willingly.","They learn their sensory needs are valid and respected.","Hygiene-Clothing Sensitivities|Mealtime-Sensory Aversion (Texture)"
"Hates Hair Brushing (Pain)","Hygiene","INTENSE","Hard","3-8","15","Stop screaming! It's just a brush! If you don't stop, I'm cutting your hair off!","I know. I know it hurts. You hate this feeling. It feels like 'pulling' on your brain. It's awful.","STOP brushing. Put the brush down. Give them a hug. Validate the *pain*. It is 100% real to them.","Don't say 'You're overreacting'. Don't threaten (to cut hair). Don't 'just get it over with'. Don't hold them down.","I know it hurts, AND we *have* to get the 'tangles' out. We need a *better* plan. Do you want *me* to brush *very slowly*, one tangle at a time, or do you want to be the 'Brush Boss' and do it yourself?","Validate the *pain*. Hold the *boundary* (tangles must go). Offer *control* (you do it slowly) or *total autonomy* (they do it). (Use detangler spray and a 'Tangle Teezer'/'Wet Brush' - tools are crucial).","Don't offer 'not brushing'.","You are in charge of your body. You can tell me 'stop' at any time. Let's be a team. You hold the mirror and tell me where the next 'tangle' is.","This empowers *partnership* and *agency*. They become an *active participant* in the 'tangle surgery', rather than a *victim* of the brush.","Don't lie and say 'it won't hurt'. Say 'I will try my absolute best to be gentle'.","The scalp is one of the most sensitive areas. Children with SPD feel this pain in an amplified way. Validating the pain is the *only* way. Brute force creates trauma.","This will take twice as long. It will be worth it.","Buy the detangler spray and the right brush. This is 80% of the battle.","They learn you will protect them, even during 'painful' tasks.","Hygiene-Clothing Sensitivities|Tantrums-Disappointment Meltdown"
"Toothpaste 'Too Spicy'","Hygiene","INTENSE","Easy","3-7","5","It's not spicy, it's 'minty'! It's good for you! Just brush!","Oops! You put that in your mouth and the flavor is 'too big'! It's too 'spicy' (or 'strong') for your tongue.","Let them spit. Give them water. Validate the *sensation*.","Don't force them to keep going. Don't say 'It's not a big deal'.","That flavor is 'too much' for you, AND we have to clean the 'sugar bugs'. Do you want to try this 'no flavor' toothpaste, or do you want to try brushing *first* with just 'water' and then we do a quick 'fluoride' swish?","Validate the *sensory* feeling. Hold the *boundary* (we must clean). Offer *sensory choices*. (Buy unflavored or mild strawberry paste).","Don't offer 'not brushing'.","You are in charge of what goes in your mouth. You pick the 'flavor' (or 'no flavor') that works for you.","This empowers *sensory autonomy*. You are respecting their 'supertaster'
palate.","Don't worry about the 'brand'. Just find one they will accept.","Intense (HSC) children can be 'supertasters', with more taste buds. Mint can be physically *painful* to them, like a hot pepper. This is biology, not 'pickiness'.","They will be relieved that you 'believe' them.","Unflavored (like Tanner's) or mild fruit toothpaste is a game-changer.","Mealtime-Sensory Aversion (Texture)|Hygiene-Bath Water Too Hot/Cold"
"Hates Nail Clipping","Hygiene","INTENSE","Hard","2-6","20","Stop moving! It's just a clipper! You're going to make me cut you!","I know! You hate this! It looks like I'm 'cutting your fingers off'. It's a scary sound and a scary feeling.","Stop. Put the clipper *down* (out of sight). Just hug them. Validate the *fear*.","Don't hold them down (this is traumatic). Don't threaten. Don't say 'It doesn't hurt'.","It's an awful feeling for you, AND long nails can scratch. We need a *different* plan. Do you want us to 'paint' the nails with the 'magic file' (an electric/soft nail file) or do you want me to try and clip *one* nail while you watch your 'most favorite' video?","Validate the *fear* 100%. Hold the *boundary* (nails need care). Offer *alternative tool* choices or *high-powered distraction*.","Don't offer 'let's do it later'. This just builds anticipatory anxiety.","You are in charge. You tell me which plan feels 'less scary'. We are a team on this.","This empowers *partnership* and *harm reduction*. You are joining them to 'fight' the scary task.","Try *after* a bath (soft nails) or *while they sleep* (last resort).","The 'click' of the clipper and the sensation can be genuinely terrifying to a child with intense sensory processing. A 'file' (electric file) is quiet and has no 'click'. It's a superior tool for sensory kids.","The 'video' (high distraction) may be the only way. This is about 'task survival', not 'screen time'.","They learn you will help them get through scary things.","Hygiene-Hates Hair Brushing|Bedtime-Nighttime Fears"